id,show_id,date_added,release_year
4606,s4606,"October 1, 2018",2012
4607,s4607,"October 1, 2018",2018
4608,s4608,"October 1, 2018",2013
4609,s4609,"October 1, 2018",2018
4610,s4610,"October 1, 2018",2016
4611,s4611,"October 1, 2018",2010
4612,s4612,"October 1, 2018",2012
4613,s4613,"October 1, 2018",2009
4614,s4614,"October 1, 2018",2010
4615,s4615,"October 1, 2018",2015
4616,s4616,"October 1, 2018",2016
4617,s4617,"September 30, 2018",2012
4618,s4618,"September 29, 2018",2018
4619,s4619,"September 28, 2018",2018
4620,s4620,"September 28, 2018",2018
4621,s4621,"September 28, 2018",2018
4622,s4622,"September 28, 2018",2018
4623,s4623,"September 28, 2018",2018
4624,s4624,"September 28, 2018",2018
4625,s4625,"September 28, 2018",2018
4626,s4626,"September 28, 2018",2018
4627,s4627,"September 22, 2018",2018
4628,s4628,"September 21, 2018",2018
4629,s4629,"September 21, 2018",2018
4630,s4630,"September 21, 2018",2018
4631,s4631,"September 21, 2018",2018
4632,s4632,"September 21, 2018",2018
4633,s4633,"September 21, 2018",2018
4634,s4634,"September 20, 2018",2014
4635,s4635,"September 19, 2018",2016
4636,s4636,"September 15, 2018",2017
4637,s4637,"September 14, 2018",2018
4638,s4638,"September 14, 2018",2018
4639,s4639,"September 14, 2018",2018
4640,s4640,"September 14, 2018",2018
4641,s4641,"September 14, 2018",2018
4642,s4642,"September 14, 2018",2018
4643,s4643,"September 14, 2018",2018
4644,s4644,"September 14, 2018",2018
4645,s4645,"September 13, 2018",2018
4646,s4646,"September 12, 2018",2018
4647,s4647,"September 12, 2018",2018
4648,s4648,"September 11, 2018",2018
4649,s4649,"September 11, 2018",2018
4650,s4650,"September 11, 2018",2018
4651,s4651,"September 9, 2018",2004
4652,s4652,"September 8, 2018",2013
4653,s4653,"September 8, 2018",2016
4654,s4654,"September 7, 2018",2018
4655,s4655,"September 7, 2018",2018
4656,s4656,"September 7, 2018",2018
4657,s4657,"September 7, 2018",2018
4658,s4658,"September 7, 2018",2018
4659,s4659,"September 7, 2018",2018
4660,s4660,"September 7, 2018",2018
4661,s4661,"September 6, 2018",2014
4662,s4662,"September 3, 2018",2018
4663,s4663,"September 2, 2018",2018
4664,s4664,"September 2, 2018",2018
4665,s4665,"September 1, 2018",2018
4666,s4666,"September 1, 2018",2017
4667,s4667,"September 1, 2018",2018
4668,s4668,"September 1, 2018",2018
4669,s4669,"September 1, 2018",2017
4670,s4670,"September 1, 2018",2018
4671,s4671,"September 1, 2018",2018
4672,s4672,"September 1, 2018",2017
4673,s4673,"August 31, 2018",2017
4674,s4674,"August 31, 2018",2018
4675,s4675,"August 31, 2018",2018
4676,s4676,"August 31, 2018",2018
4677,s4677,"August 31, 2018",2018
4678,s4678,"August 31, 2018",2018
4679,s4679,"August 31, 2018",2017
4680,s4680,"August 28, 2018",2017
4681,s4681,"August 28, 2018",2017
4682,s4682,"August 28, 2018",2017
4683,s4683,"August 27, 2018",2018
4684,s4684,"August 25, 2018",2012
4685,s4685,"August 24, 2018",2018
4686,s4686,"August 24, 2018",2018
4687,s4687,"August 24, 2018",1998
4688,s4688,"August 24, 2018",2018
4689,s4689,"August 24, 2018",2018
4690,s4690,"August 24, 2018",2018
4691,s4691,"August 21, 2018",2017
4692,s4692,"August 21, 2018",2017
4693,s4693,"August 21, 2018",2017
4694,s4694,"August 21, 2018",2018
4695,s4695,"August 21, 2018",2017
4696,s4696,"August 17, 2018",2018
4697,s4697,"August 17, 2018",2018
4698,s4698,"August 17, 2018",2017
4699,s4699,"August 17, 2018",2018
4700,s4700,"August 17, 2018",2018
4701,s4701,"August 16, 2018",2018
4702,s4702,"August 15, 2018",2015
4703,s4703,"August 10, 2018",2018
4704,s4704,"August 10, 2018",2018
4705,s4705,"August 10, 2018",2018
4706,s4706,"August 10, 2018",2018
4707,s4707,"August 10, 2018",2018
4708,s4708,"August 10, 2018",2018
4709,s4709,"August 9, 2018",2018
4710,s4710,"August 9, 2018",2018
4711,s4711,"August 8, 2018",2018
4712,s4712,"August 5, 2018",2018
4713,s4713,"August 4, 2018",2014
4714,s4714,"August 4, 2018",2016
4715,s4715,"August 4, 2018",2018
4716,s4716,"August 4, 2018",2018
4717,s4717,"August 3, 2018",2018
4718,s4718,"August 3, 2018",2018
4719,s4719,"August 3, 2018",2018
4720,s4720,"August 2, 2018",2011
4721,s4721,"August 2, 2018",2011
4722,s4722,"August 2, 2018",2008
4723,s4723,"August 2, 2018",2016
4724,s4724,"August 2, 2018",2000
4725,s4725,"August 2, 2018",2010
4726,s4726,"August 2, 2018",2014
4727,s4727,"August 2, 2018",2014
4728,s4728,"August 2, 2018",2010
4729,s4729,"August 2, 2018",2012
4730,s4730,"August 2, 2018",2009
4731,s4731,"August 2, 2018",2016
4732,s4732,"August 2, 2018",2010
4733,s4733,"August 2, 2018",2006
4734,s4734,"August 2, 2018",2012
4735,s4735,"August 2, 2018",2015
4736,s4736,"August 2, 2018",2012
4737,s4737,"August 2, 2018",2011
4738,s4738,"August 2, 2018",2005
4739,s4739,"August 1, 2018",2018
4740,s4740,"August 1, 2018",2018
4741,s4741,"August 1, 2018",2017
4742,s4742,"August 1, 2018",2018
4743,s4743,"August 1, 2018",2018
4744,s4744,"July 30, 2018",2018
4745,s4745,"July 30, 2018",2018
4746,s4746,"July 28, 2018",2005
4747,s4747,"July 28, 2018",2012
4748,s4748,"July 28, 2018",2007
4749,s4749,"July 28, 2018",2017
4750,s4750,"July 27, 2018",2018
4751,s4751,"July 27, 2018",2018
4752,s4752,"July 27, 2018",2018
4753,s4753,"July 27, 2018",2018
4754,s4754,"July 27, 2018",2018
4755,s4755,"July 27, 2018",2018
4756,s4756,"July 25, 2018",2018
4757,s4757,"July 24, 2018",2018
4758,s4758,"July 24, 2018",2018
4759,s4759,"July 20, 2018",2018
4760,s4760,"July 20, 2018",2018
4761,s4761,"July 20, 2018",2018
4762,s4762,"July 20, 2018",2018
4763,s4763,"July 20, 2018",2018
4764,s4764,"July 20, 2018",2018
4765,s4765,"July 20, 2018",2018
4766,s4766,"July 20, 2018",2018
4767,s4767,"July 19, 2018",2018
4768,s4768,"July 18, 2018",2018
4769,s4769,"July 18, 2018",2018
4770,s4770,"July 18, 2018",2018
4771,s4771,"July 15, 2018",2018
4772,s4772,"July 15, 2018",2018
4773,s4773,"July 14, 2018",2018
4774,s4774,"July 13, 2018",2018
4775,s4775,"July 13, 2018",2018
4776,s4776,"July 13, 2018",2018
4777,s4777,"July 11, 2018",2017
4778,s4778,"July 10, 2018",2018
4779,s4779,"July 10, 2018",2018
4780,s4780,"July 8, 2018",2018
4781,s4781,"July 6, 2018",2018
4782,s4782,"July 6, 2018",2018
4783,s4783,"July 6, 2018",2018
4784,s4784,"July 6, 2018",2018
4785,s4785,"July 6, 2018",2018
4786,s4786,"July 4, 2018",2013
4787,s4787,"July 3, 2018",2012
4788,s4788,"July 3, 2018",2012
4789,s4789,"July 3, 2018",2012
4790,s4790,"July 2, 2018",2018
4791,s4791,"July 1, 2018",2006
4792,s4792,"July 1, 2018",2013
4793,s4793,"July 1, 2018",2003
4794,s4794,"July 1, 2018",2013
4795,s4795,"July 1, 2018",2018
4796,s4796,"July 1, 2018",2010
4797,s4797,"July 1, 2018",2018
4798,s4798,"July 1, 2018",2007
4799,s4799,"July 1, 2018",2017
4800,s4800,"July 1, 2018",2015
4801,s4801,"July 1, 2018",2010
4802,s4802,"July 1, 2018",2017
4803,s4803,"July 1, 2018",2018
4804,s4804,"June 30, 2018",2012
4805,s4805,"June 30, 2018",2017
4806,s4806,"June 30, 2018",2017
4807,s4807,"June 29, 2018",2018
4808,s4808,"June 29, 2018",2018
4809,s4809,"June 29, 2018",2018
4810,s4810,"June 29, 2018",2018
4811,s4811,"June 29, 2018",2018
4812,s4812,"June 29, 2018",2018
4813,s4813,"June 29, 2018",2018
4814,s4814,"June 26, 2018",2017
4815,s4815,"June 26, 2018",2018
4816,s4816,"June 25, 2018",2018
4817,s4817,"June 25, 2018",2014
4818,s4818,"June 24, 2018",2018
4819,s4819,"June 23, 2018",2018
4820,s4820,"June 22, 2018",2016
4821,s4821,"June 22, 2018",2018
4822,s4822,"June 22, 2018",2018
4823,s4823,"June 22, 2018",2018
4824,s4824,"June 19, 2018",2018
4825,s4825,"June 18, 2018",2018
4826,s4826,"June 15, 2018",2018
4827,s4827,"June 15, 2018",2018
4828,s4828,"June 15, 2018",2017
4829,s4829,"June 15, 2018",2018
4830,s4830,"June 15, 2018",2017
4831,s4831,"June 15, 2018",2017
4832,s4832,"June 15, 2018",2018
4833,s4833,"June 15, 2018",2018
4834,s4834,"June 8, 2018",2018
4835,s4835,"June 8, 2018",2018
4836,s4836,"June 8, 2018",2018
4837,s4837,"June 8, 2018",2018
4838,s4838,"June 7, 2018",2017
4839,s4839,"June 2, 2018",2008
4840,s4840,"June 1, 2018",2017
4841,s4841,"June 1, 2018",2017
4842,s4842,"June 1, 2018",2018
4843,s4843,"June 1, 2018",2018
4844,s4844,"June 1, 2018",2015
4845,s4845,"May 30, 2018",2019
4846,s4846,"May 29, 2018",2019
4847,s4847,"May 27, 2018",2018
4848,s4848,"May 26, 2018",2018
4849,s4849,"May 26, 2018",2018
4850,s4850,"May 25, 2018",2018
4851,s4851,"May 25, 2018",2018
4852,s4852,"May 25, 2018",2018
4853,s4853,"May 25, 2018",2018
4854,s4854,"May 22, 2018",2018
4855,s4855,"May 22, 2018",2018
4856,s4856,"May 18, 2018",2018
4857,s4857,"May 18, 2018",2018
4858,s4858,"May 18, 2018",2017
4859,s4859,"May 17, 2018",2007
4860,s4860,"May 16, 2018",2017
4861,s4861,"May 15, 2018",2018
4862,s4862,"May 15, 2018",1979
4863,s4863,"May 15, 2018",2009
4864,s4864,"May 13, 2018",2018
4865,s4865,"May 12, 2018",2017
4866,s4866,"May 11, 2018",2018
4867,s4867,"May 11, 2018",2018
4868,s4868,"May 11, 2018",2018
4869,s4869,"May 11, 2018",2018
4870,s4870,"May 11, 2018",2018
4871,s4871,"May 8, 2018",2018
4872,s4872,"May 7, 2018",2007
4873,s4873,"May 5, 2018",2018
4874,s4874,"May 5, 2018",2018
4875,s4875,"May 4, 2018",2018
4876,s4876,"May 4, 2018",2018
4877,s4877,"May 4, 2018",2018
4878,s4878,"May 4, 2018",2018
4879,s4879,"May 4, 2018",2018
4880,s4880,"May 4, 2018",2018
4881,s4881,"May 4, 2018",2018
4882,s4882,"May 4, 2018",2017
4883,s4883,"May 4, 2018",2017
4884,s4884,"May 3, 2018",2018
4885,s4885,"May 2, 2018",2017
4886,s4886,"May 1, 2018",2017
4887,s4887,"May 1, 2018",2017
4888,s4888,"May 1, 2018",2017
4889,s4889,"May 1, 2018",2018
4890,s4890,"May 1, 2018",2017
4891,s4891,"May 1, 2018",2018
4892,s4892,"May 1, 2018",2018
4893,s4893,"May 1, 2018",2015
4894,s4894,"May 1, 2018",2008
4895,s4895,"May 1, 2018",2015
4896,s4896,"May 1, 2018",2015
4897,s4897,"May 1, 2018",2014
4898,s4898,"May 1, 2018",2016
4899,s4899,"May 1, 2018",2016
4900,s4900,"May 1, 2018",2016
4901,s4901,"May 1, 2018",2017
4902,s4902,"May 1, 2018",2017
4903,s4903,"May 1, 2018",2017
4904,s4904,"April 30, 2018",2017
4905,s4905,"April 30, 2018",2017
4906,s4906,"April 30, 2018",2017
4907,s4907,"April 27, 2018",2018
4908,s4908,"April 27, 2018",2018
4909,s4909,"April 27, 2018",2016
4910,s4910,"April 27, 2018",2017
4911,s4911,"April 27, 2018",2016
4912,s4912,"April 27, 2018",2018
4913,s4913,"April 27, 2018",2018
4914,s4914,"April 27, 2018",2016
4915,s4915,"April 27, 2018",2016
4916,s4916,"April 26, 2018",2018
4917,s4917,"April 25, 2018",2017
4918,s4918,"April 25, 2018",2018
4919,s4919,"April 25, 2018",2018
4920,s4920,"April 24, 2018",2018
4921,s4921,"April 20, 2018",2018
4922,s4922,"April 20, 2018",2018
4923,s4923,"April 20, 2018",2018
4924,s4924,"April 19, 2018",2017
4925,s4925,"April 19, 2018",2017
4926,s4926,"April 17, 2018",2018
4927,s4927,"April 17, 2018",2018
4928,s4928,"April 15, 2018",2017
4929,s4929,"April 13, 2018",2018
4930,s4930,"April 13, 2018",2018
4931,s4931,"April 13, 2018",2018
4932,s4932,"April 12, 2018",2017
4933,s4933,"April 10, 2018",2018
4934,s4934,"April 9, 2018",2017
4935,s4935,"April 6, 2018",2018
4936,s4936,"April 6, 2018",2018
4937,s4937,"April 6, 2018",2017
4938,s4938,"April 6, 2018",2018
4939,s4939,"April 6, 2018",2018
4940,s4940,"April 6, 2018",2017
4941,s4941,"April 6, 2018",2018
4942,s4942,"April 6, 2018",2018
4943,s4943,"April 6, 2018",2017
4944,s4944,"April 5, 2018",2018
4945,s4945,"April 3, 2018",2018
4946,s4946,"April 3, 2018",2017
4947,s4947,"April 2, 2018",1993
4948,s4948,"April 1, 2018",2017
4949,s4949,"April 1, 2018",2009
4950,s4950,"April 1, 2018",2017
4951,s4951,"April 1, 2018",2012
4952,s4952,"April 1, 2018",2017
4953,s4953,"April 1, 2018",2004
4954,s4954,"April 1, 2018",2016
4955,s4955,"April 1, 2018",2007
4956,s4956,"April 1, 2018",2005
4957,s4957,"April 1, 2018",2000
4958,s4958,"March 31, 2018",2017
4959,s4959,"March 31, 2018",2017
4960,s4960,"March 30, 2018",2018
4961,s4961,"March 30, 2018",2018
4962,s4962,"March 30, 2018",2018
4963,s4963,"March 30, 2018",2018
4964,s4964,"March 30, 2018",2018
4965,s4965,"March 30, 2018",2018
4966,s4966,"March 30, 2018",2009
4967,s4967,"March 30, 2018",2006
4968,s4968,"March 30, 2018",2018
4969,s4969,"March 27, 2018",2018
4970,s4970,"March 26, 2018",2016
4971,s4971,"March 23, 2018",2018
4972,s4972,"March 23, 2018",2016
4973,s4973,"March 23, 2018",2018
4974,s4974,"March 23, 2018",2018
4975,s4975,"March 23, 2018",2018
4976,s4976,"March 23, 2018",2017
4977,s4977,"March 20, 2018",2018
4978,s4978,"March 16, 2018",2018
4979,s4979,"March 16, 2018",2018
4980,s4980,"March 16, 2018",2018
4981,s4981,"March 16, 2018",2018
4982,s4982,"March 16, 2018",2018
4983,s4983,"March 15, 2018",2016
4984,s4984,"March 15, 2018",2016
4985,s4985,"March 15, 2018",2016
4986,s4986,"March 15, 2018",2017
4987,s4987,"March 15, 2018",2017
4988,s4988,"March 14, 2018",2018
4989,s4989,"March 13, 2018",2017
4990,s4990,"March 13, 2018",2018
4991,s4991,"March 13, 2018",2018
4992,s4992,"March 9, 2018",2018
4993,s4993,"March 9, 2018",2018
4994,s4994,"March 9, 2018",2018
4995,s4995,"March 8, 2018",2018
4996,s4996,"March 8, 2018",2018
4997,s4997,"March 7, 2018",2017
4998,s4998,"March 6, 2018",2017
4999,s4999,"March 6, 2018",2018
5000,s5000,"March 4, 2018",2017
5001,s5001,"March 2, 2018",2018
5002,s5002,"March 2, 2018",2018
5003,s5003,"March 2, 2018",2018
5004,s5004,"March 2, 2018",2017
5005,s5005,"March 1, 2018",2017
5006,s5006,"March 1, 2018",2018
5007,s5007,"March 1, 2018",2018
5008,s5008,"March 1, 2018",1998
5009,s5009,"March 1, 2018",2007
5010,s5010,"March 1, 2018",2017
5011,s5011,"March 1, 2018",2016
5012,s5012,"March 1, 2018",2016
5013,s5013,"March 1, 2018",2017
5014,s5014,"March 1, 2018",2017
5015,s5015,"March 1, 2018",2004
5016,s5016,"March 1, 2018",2014
5017,s5017,"March 1, 2018",2014
5018,s5018,"March 1, 2018",2014
5019,s5019,"March 1, 2018",2008
5020,s5020,"March 1, 2018",2004
5021,s5021,"March 1, 2018",2016
5022,s5022,"March 1, 2018",2004
5023,s5023,"February 28, 2018",2017
5024,s5024,"February 27, 2018",2018
5025,s5025,"February 27, 2018",2018
5026,s5026,"February 25, 2018",2017
5027,s5027,"February 23, 2018",2016
5028,s5028,"February 23, 2018",2018
5029,s5029,"February 23, 2018",2018
5030,s5030,"February 23, 2018",2018
5031,s5031,"February 22, 2018",2017
5032,s5032,"February 21, 2018",2017
5033,s5033,"February 20, 2018",2017
5034,s5034,"February 19, 2018",2017
5035,s5035,"February 16, 2018",2018
5036,s5036,"February 16, 2018",2018
5037,s5037,"February 16, 2018",2018
5038,s5038,"February 16, 2018",2018
5039,s5039,"February 15, 2018",2017
5040,s5040,"February 14, 2018",2018
5041,s5041,"February 14, 2018",2018
5042,s5042,"February 9, 2018",2018
5043,s5043,"February 9, 2018",2018
5044,s5044,"February 9, 2018",2018
5045,s5045,"February 9, 2018",2018
5046,s5046,"February 6, 2018",2018
5047,s5047,"February 6, 2018",2017
5048,s5048,"February 5, 2018",2018
5049,s5049,"February 2, 2018",2018
5050,s5050,"February 2, 2018",2018
5051,s5051,"February 2, 2018",2017
5052,s5052,"February 2, 2018",2017
5053,s5053,"February 1, 2018",2017
5054,s5054,"February 1, 2018",2017
5055,s5055,"February 1, 2018",2016
5056,s5056,"January 31, 2018",2017
5057,s5057,"January 30, 2018",1998
5058,s5058,"January 30, 2018",2016
5059,s5059,"January 29, 2018",2017
5060,s5060,"January 26, 2018",2018
5061,s5061,"January 26, 2018",2018
5062,s5062,"January 26, 2018",2018
5063,s5063,"January 26, 2018",2018
5064,s5064,"January 26, 2018",2018
5065,s5065,"January 25, 2018",2017
5066,s5066,"January 24, 2018",2017
5067,s5067,"January 24, 2018",2018
5068,s5068,"January 23, 2018",2018
5069,s5069,"January 22, 2018",2017
5070,s5070,"January 22, 2018",2018
5071,s5071,"January 20, 2018",2017
5072,s5072,"January 19, 2018",2018
5073,s5073,"January 19, 2018",2018
5074,s5074,"January 19, 2018",2018
5075,s5075,"January 18, 2018",2017
5076,s5076,"January 18, 2018",2017
5077,s5077,"January 17, 2018",2018
5078,s5078,"January 17, 2018",2017
5079,s5079,"January 16, 2018",2018
5080,s5080,"January 15, 2018",1980
5081,s5081,"January 15, 2018",1986
5082,s5082,"January 15, 2018",2017
5083,s5083,"January 12, 2018",2018
5084,s5084,"January 12, 2018",2017
5085,s5085,"January 12, 2018",2018
5086,s5086,"January 12, 2018",2017
5087,s5087,"January 12, 2018",2018
5088,s5088,"January 10, 2018",2018
5089,s5089,"January 9, 2018",2017
5090,s5090,"January 8, 2018",2016
5091,s5091,"January 6, 2018",2017
5092,s5092,"January 5, 2018",2016
5093,s5093,"January 5, 2018",2018
5094,s5094,"January 2, 2018",2017
5095,s5095,"January 1, 2018",2017
5096,s5096,"January 1, 2018",2003
5097,s5097,"January 1, 2018",2010
5098,s5098,"January 1, 2018",2018
5099,s5099,"January 1, 2018",2000
5100,s5100,"January 1, 2018",2017
5101,s5101,"December 31, 2017",2017
5102,s5102,"December 31, 2017",2017
5103,s5103,"December 30, 2017",2016
5104,s5104,"December 29, 2017",2017
5105,s5105,"December 29, 2017",2017
5106,s5106,"December 29, 2017",2015
5107,s5107,"December 27, 2017",2017
5108,s5108,"December 26, 2017",2017
5109,s5109,"December 26, 2017",2017
5110,s5110,"December 25, 2017",2017
5111,s5111,"December 23, 2017",2017
5112,s5112,"December 23, 2017",2017
5113,s5113,"December 22, 2017",2017
5114,s5114,"December 22, 2017",2017
5115,s5115,"December 21, 2017",2017
5116,s5116,"December 20, 2017",2017
5117,s5117,"December 20, 2017",2016
5118,s5118,"December 19, 2017",2017
5119,s5119,"December 19, 2017",2017
5120,s5120,"December 18, 2017",2017
5121,s5121,"December 15, 2017",2015
5122,s5122,"December 15, 2017",2017
5123,s5123,"December 15, 2017",2017
5124,s5124,"December 15, 2017",2017
5125,s5125,"December 15, 2017",2015
5126,s5126,"December 15, 2017",2017
5127,s5127,"December 14, 2017",2017
5128,s5128,"December 12, 2017",2017
5129,s5129,"December 11, 2017",2016
5130,s5130,"December 8, 2017",2017
5131,s5131,"December 8, 2017",1986
5132,s5132,"December 8, 2017",1991
5133,s5133,"December 7, 2017",2006
5134,s5134,"December 6, 2017",2017
5135,s5135,"December 5, 2017",2017
5136,s5136,"December 2, 2017",2017
5137,s5137,"December 2, 2017",2017
5138,s5138,"December 1, 2017",2017
5139,s5139,"December 1, 2017",2017
5140,s5140,"December 1, 2017",2015
5141,s5141,"December 1, 2017",2017
5142,s5142,"December 1, 2017",2017
5143,s5143,"December 1, 2017",2017
5144,s5144,"December 1, 2017",2017
5145,s5145,"December 1, 2017",2017
5146,s5146,"December 1, 2017",2015
5147,s5147,"December 1, 2017",2016
5148,s5148,"December 1, 2017",2017
5149,s5149,"December 1, 2017",2017
5150,s5150,"November 30, 2017",2017
5151,s5151,"November 27, 2017",2017
5152,s5152,"November 27, 2017",2017
5153,s5153,"November 24, 2017",2017
5154,s5154,"November 24, 2017",2016
5155,s5155,"November 24, 2017",2017
