Restaurant ID,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu
18462571,No,No,No,No
18460302,No,No,No,No
18431183,No,No,No,No
301925,No,No,No,No
301885,No,No,No,No
18295497,No,No,No,No
18460299,No,No,No,No
1973,No,No,No,No
18369770,No,No,No,No
312848,No,No,No,No
18474850,No,No,No,No
18429186,No,No,No,No
18312656,No,No,No,No
18416741,No,No,No,No
18425182,No,No,No,No
18464625,No,No,No,No
18435330,No,No,No,No
18435326,No,No,No,No
18464648,No,No,No,No
18464629,No,No,No,No
18435322,No,No,No,No
18014151,No,No,No,No
18375378,No,No,No,No
310408,No,No,No,No
1185,Yes,No,No,No
5536,No,No,No,No
18393213,No,No,No,No
308336,No,No,No,No
637,No,Yes,No,No
313159,No,Yes,No,No
3608,No,No,No,No
3636,No,No,No,No
312790,No,No,No,No
5537,No,No,No,No
308347,No,No,No,No
2602,No,No,No,No
3638,No,No,No,No
18017281,No,No,No,No
3607,No,Yes,No,No
3069,Yes,Yes,No,No
18268390,No,No,No,No
196,No,Yes,No,No
5487,No,No,No,No
308331,No,Yes,No,No
18126080,No,No,No,No
148,No,No,No,No
18412898,No,No,No,No
5528,No,No,No,No
17953929,No,No,No,No
18355121,No,No,No,No
9210,No,No,No,No
2703,No,No,No,No
18478963,No,No,No,No
2232,Yes,Yes,No,No
2775,Yes,Yes,No,No
311623,Yes,No,No,No
311077,No,No,No,No
492,No,Yes,No,No
304030,No,No,No,No
18366028,No,Yes,No,No
18168143,No,Yes,No,No
18294246,No,No,No,No
2370,No,No,No,No
3893,No,No,No,No
5366,No,No,No,No
18037828,No,Yes,No,No
2377,No,No,No,No
18384151,No,Yes,No,No
2966,Yes,Yes,No,No
257,No,Yes,No,No
2380,No,Yes,No,No
18285222,No,Yes,No,No
309463,No,Yes,No,No
18219550,No,No,No,No
3230,No,Yes,No,No
309542,Yes,Yes,No,No
2965,No,No,No,No
3372,No,No,No,No
312223,No,Yes,No,No
8828,No,No,No,No
2524,No,Yes,No,No
18458640,No,No,No,No
2532,No,Yes,No,No
5368,No,No,No,No
18272383,No,Yes,No,No
18332018,No,Yes,No,No
18423901,No,No,No,No
1969,Yes,Yes,No,No
18455548,No,Yes,No,No
310126,No,No,No,No
5291,No,No,No,No
3522,No,No,No,No
18345519,No,No,No,No
305967,No,No,No,No
18432015,No,No,No,No
18204820,Yes,No,No,No
18361244,No,No,No,No
9561,No,No,No,No
18466059,No,No,No,No
18361780,No,Yes,No,No
18208880,No,Yes,No,No
307620,No,No,No,No
302242,Yes,Yes,No,No
310348,Yes,No,No,No
309680,No,No,No,No
1508,No,Yes,No,No
18312565,No,No,No,No
311553,No,No,No,No
7720,No,Yes,No,No
308332,No,No,No,No
306331,No,No,No,No
18303863,No,No,No,No
212,No,No,No,No
304183,No,No,No,No
1915,No,No,No,No
5901,No,No,No,No
311824,No,No,No,No
18376488,No,Yes,No,No
300013,No,No,No,No
181,No,Yes,No,No
18277019,No,No,No,No
7721,No,Yes,No,No
308334,No,No,No,No
309675,No,No,No,No
300020,No,No,No,No
7717,No,No,No,No
303547,No,No,No,No
18228903,Yes,No,No,No
18428200,No,No,No,No
18144480,No,No,No,No
302945,No,No,No,No
18471283,No,Yes,No,No
18337892,No,No,No,No
267,No,Yes,No,No
18424893,No,Yes,No,No
306526,No,No,No,No
18133511,No,No,No,No
18456744,No,No,No,No
303559,No,No,No,No
18352261,No,No,No,No
310692,No,No,No,No
18313141,No,No,No,No
312446,No,No,No,No
18245296,No,No,No,No
18254540,No,No,No,No
18354644,No,No,No,No
7684,No,No,No,No
18180047,No,No,No,No
18366586,No,No,No,No
112,Yes,Yes,No,No
1903,No,No,No,No
300710,No,No,No,No
308065,No,No,No,No
18441549,No,No,No,No
3685,No,No,No,No
303599,No,No,No,No
462,Yes,Yes,No,No
18474567,No,No,No,No
18434504,No,No,No,No
680,No,No,No,No
18222581,No,No,No,No
18432628,No,No,No,No
18357551,No,No,No,No
18360900,No,No,No,No
18358168,No,No,No,No
18472680,No,No,No,No
18409180,No,No,No,No
18429188,No,No,No,No
310164,No,Yes,No,No
7712,No,No,No,No
18311948,No,No,No,No
7483,No,No,No,No
18355004,No,No,No,No
18291238,No,No,No,No
18472436,Yes,No,No,No
9037,No,No,No,No
18391581,No,No,No,No
7077,No,No,No,No
306586,No,No,No,No
306495,No,No,No,No
9061,No,No,No,No
18357946,No,No,No,No
308991,No,No,No,No
7071,No,Yes,No,No
18282040,No,No,No,No
8379,No,Yes,No,No
9040,No,No,No,No
18367984,No,No,No,No
4455,Yes,No,No,No
4454,No,No,No,No
4560,No,No,No,No
4563,No,No,No,No
5062,Yes,Yes,No,No
4568,Yes,Yes,No,No
4566,No,No,No,No
18383434,No,No,No,No
308972,No,No,No,No
307560,No,No,No,No
18336478,Yes,No,No,No
309004,No,No,No,No
18492109,No,No,No,No
6283,No,No,No,No
6356,No,No,No,No
18356800,No,No,No,No
18253103,No,No,No,No
304152,No,No,No,No
18287392,No,No,No,No
3116,No,Yes,No,No
308620,Yes,No,No,No
300608,No,No,No,No
302162,Yes,No,No,No
308187,No,No,No,No
8292,No,No,No,No
307114,No,No,No,No
18408059,No,Yes,No,No
308614,No,No,No,No
304217,No,No,No,No
302724,Yes,No,No,No
5799,No,No,No,No
3117,Yes,No,No,No
300639,No,No,No,No
18384879,No,No,No,No
18481280,No,No,No,No
300635,No,No,No,No
302159,No,No,No,No
18204494,Yes,No,No,No
305135,Yes,No,No,No
302155,No,No,No,No
3119,Yes,No,No,No
3254,No,No,No,No
302272,No,No,No,No
300616,No,No,No,No
5796,No,No,No,No
310595,Yes,No,No,No
303788,No,No,No,No
305490,No,No,No,No
300620,No,No,No,No
18218076,No,No,No,No
308682,No,Yes,No,No
18198465,Yes,No,No,No
311879,No,No,No,No
1888,No,Yes,No,No
301191,No,No,No,No
6345,No,No,No,No
18272388,No,No,No,No
6355,No,No,No,No
300571,No,No,No,No
302173,No,No,No,No
5801,No,No,No,No
18261165,Yes,No,No,No
302188,Yes,No,No,No
18017258,No,No,No,No
3094,Yes,No,No,No
3118,No,No,No,No
6359,No,No,No,No
18252250,No,No,No,No
5949,Yes,No,No,No
18409188,No,No,No,No
5753,No,No,No,No
18354666,No,No,No,No
305025,No,No,No,No
311468,No,No,No,No
18381669,No,No,No,No
18273527,No,No,No,No
6075,No,Yes,No,No
306750,No,No,No,No
306739,No,No,No,No
18312564,No,No,No,No
306741,No,No,No,No
9974,No,No,No,No
300529,No,No,No,No
312169,No,No,No,No
301783,No,No,No,No
9218,No,No,No,No
301994,No,No,No,No
306729,No,No,No,No
9207,No,No,No,No
306743,No,No,No,No
306733,No,No,No,No
302042,No,No,No,No
18231755,No,No,No,No
18228878,No,No,No,No
302011,No,No,No,No
18366001,No,No,No,No
18368020,No,No,No,No
301786,No,No,No,No
302221,No,No,No,No
302175,No,No,No,No
18431171,No,No,No,No
17989108,No,No,No,No
18449798,No,No,No,No
313287,No,No,No,No
312161,No,No,No,No
18368003,No,No,No,No
312153,No,No,No,No
18449651,No,No,No,No
18431159,No,No,No,No
18350870,No,No,No,No
302002,No,No,No,No
312146,No,No,No,No
18431173,No,No,No,No
18372324,No,No,No,No
18445631,No,No,No,No
18431151,No,No,No,No
18378581,No,No,No,No
18406823,No,No,No,No
301867,No,No,No,No
306657,No,No,No,No
306747,No,No,No,No
18376478,No,No,No,No
301775,No,No,No,No
313012,No,Yes,No,No
18466429,No,No,No,No
18222029,No,No,No,No
302782,No,No,No,No
18440259,No,No,No,No
18369764,No,No,No,No
17989110,No,No,No,No
18369751,No,No,No,No
302046,No,No,No,No
18431105,No,No,No,No
18489651,No,No,No,No
306749,No,No,No,No
308128,No,No,No,No
306653,No,No,No,No
18433910,No,No,No,No
18435287,No,Yes,No,No
18433897,No,No,No,No
18435820,No,No,No,No
18435289,No,No,No,No
18438424,No,No,No,No
18435290,No,No,No,No
18433864,No,No,No,No
18435829,No,No,No,No
7618,No,No,No,No
3637,No,Yes,No,No
302277,No,No,No,No
18216942,No,Yes,No,No
5784,No,No,No,No
5783,No,No,No,No
800,Yes,Yes,No,No
73,Yes,Yes,No,No
308537,No,No,No,No
803,Yes,Yes,No,No
103,No,Yes,No,No
18421051,Yes,No,No,No
799,No,Yes,No,No
801,Yes,No,No,No
308845,No,No,No,No
306826,No,No,No,No
18432030,No,No,No,No
18466825,No,No,No,No
18491638,No,No,No,No
18499474,No,No,No,No
18440169,No,No,No,No
18393448,No,No,No,No
18294222,No,No,No,No
18232109,No,No,No,No
303468,No,No,No,No
18289272,No,No,No,No
18440436,No,No,No,No
18372299,No,No,No,No
18244429,No,No,No,No
18449949,No,No,No,No
311199,No,No,No,No
300801,No,No,No,No
18293989,No,No,No,No
18440163,No,No,No,No
18303817,No,Yes,No,No
312913,No,Yes,No,No
5645,No,No,No,No
312387,No,Yes,No,No
5594,No,No,No,No
18175309,No,No,No,No
312990,No,Yes,No,No
18233577,No,Yes,No,No
309836,No,No,No,No
7692,No,No,No,No
18224548,No,Yes,No,No
213,No,No,No,No
7488,No,Yes,No,No
18356817,No,Yes,No,No
1987,No,No,No,No
18241871,No,Yes,No,No
300337,No,No,No,No
18232113,No,Yes,No,No
303018,No,No,No,No
300318,No,Yes,No,No
18070479,No,Yes,No,No
9956,No,Yes,No,No
5652,No,No,No,No
7330,No,Yes,No,No
4801,No,No,No,No
9853,No,Yes,No,No
308929,No,Yes,No,No
300344,No,No,No,No
18372287,No,No,No,No
18198449,No,No,No,No
300343,No,Yes,No,No
300323,No,Yes,No,No
2366,No,Yes,No,No
300334,No,No,No,No
300321,No,No,No,No
5655,No,No,No,No
7274,No,No,No,No
9670,Yes,Yes,No,No
311957,No,Yes,No,No
1990,No,No,No,No
18279470,No,No,No,No
307965,No,No,No,No
18336183,No,Yes,No,No
18472416,No,No,No,No
306636,No,Yes,No,No
300335,No,No,No,No
311379,No,Yes,No,No
18379474,No,Yes,No,No
309307,No,Yes,No,No
312425,No,Yes,No,No
7291,No,Yes,No,No
18163915,No,Yes,No,No
18233583,No,Yes,No,No
310630,No,Yes,No,No
7271,No,Yes,No,No
18138442,No,Yes,No,No
308559,Yes,No,No,No
18358841,No,Yes,No,No
18397140,No,No,No,No
18168171,No,Yes,No,No
18458961,No,No,No,No
18208914,No,Yes,No,No
18231410,No,No,No,No
18037850,No,No,No,No
307501,Yes,No,No,No
3362,Yes,Yes,No,No
18424879,No,No,No,No
18363074,No,No,No,No
18386078,No,Yes,No,No
313146,No,Yes,No,No
3967,No,Yes,No,No
18378050,No,No,No,No
309685,No,No,No,No
8940,No,No,No,No
300672,No,Yes,No,No
313355,No,Yes,No,No
2958,No,No,No,No
304093,No,No,No,No
6453,No,Yes,No,No
18456456,Yes,No,No,No
18306511,No,Yes,No,No
214,No,No,No,No
3892,No,No,No,No
300873,No,Yes,No,No
307419,No,No,No,No
5862,No,Yes,No,No
18477957,No,No,No,No
18398575,No,Yes,No,No
1123,No,No,No,No
313443,No,Yes,No,No
306816,No,No,No,No
312471,No,Yes,No,No
194,No,Yes,No,No
1959,No,Yes,No,No
17977763,No,Yes,No,No
8941,No,No,No,No
308607,No,Yes,No,No
313442,No,Yes,No,No
18358201,No,Yes,No,No
5392,No,No,No,No
312334,No,Yes,No,No
18396440,No,Yes,No,No
3966,No,Yes,No,No
304389,No,No,No,No
18175260,No,Yes,No,No
18057827,No,Yes,No,No
8961,No,No,No,No
312327,No,No,No,No
306809,No,Yes,No,No
9792,No,Yes,No,No
18218787,No,No,No,No
311512,No,Yes,No,No
18421020,Yes,No,No,No
308364,No,No,No,No
307276,No,Yes,No,No
18350101,No,Yes,No,No
18361220,No,No,No,No
311576,No,No,No,No
300836,No,No,No,No
18265418,No,Yes,No,No
18017253,No,No,No,No
300872,No,No,No,No
3333,No,No,No,No
6451,No,No,No,No
6454,No,No,No,No
18476960,No,No,No,No
18398592,No,Yes,No,No
18265676,No,Yes,No,No
3080,No,No,No,No
313173,No,No,No,No
18476896,No,No,No,No
306011,No,No,No,No
4683,No,No,No,No
18222572,No,Yes,No,No
18464054,No,No,No,No
8964,No,Yes,No,No
18322667,No,Yes,No,No
311209,No,Yes,Yes,No
6449,No,Yes,No,No
18363081,No,No,No,No
18451571,No,No,No,No
18359282,No,No,No,No
18361222,No,No,No,No
18358182,No,Yes,No,No
18361223,No,No,No,No
18451573,No,No,No,No
18396396,No,No,No,No
312763,No,Yes,No,No
307444,No,Yes,No,No
305398,No,Yes,No,No
302815,No,No,No,No
305525,No,No,No,No
313481,No,No,No,No
18359287,No,No,No,No
18199151,No,No,No,No
311162,No,No,No,No
18204823,No,No,No,No
302465,No,No,No,No
18359296,Yes,No,No,No
300925,No,No,No,No
307026,No,No,No,No
18352220,No,No,No,No
18359300,No,No,No,No
18445759,No,No,No,No
18435210,No,No,No,No
18430914,No,No,No,No
18216703,No,No,No,No
18359285,No,No,No,No
18359289,No,No,No,No
18057816,Yes,Yes,No,No
18303432,Yes,Yes,No,No
3790,No,No,No,No
2509,No,No,No,No
18238913,Yes,No,No,No
215,No,No,No,No
3793,No,Yes,No,No
18244250,No,No,No,No
18372294,No,No,No,No
6261,No,No,No,No
18376484,No,Yes,No,No
468,No,Yes,No,No
8276,No,No,No,No
6120,No,No,No,No
18252395,No,No,No,No
18180073,No,Yes,No,No
18441678,No,No,No,No
18400762,No,No,No,No
306492,No,No,No,No
8488,No,No,No,No
310536,No,No,No,No
308360,Yes,Yes,No,No
18017248,No,No,No,No
312855,No,Yes,No,No
18463971,No,No,No,No
8600,No,Yes,No,No
18380143,No,Yes,No,No
18254520,No,Yes,No,No
18222554,No,No,No,No
18462589,No,Yes,No,No
18336474,No,No,No,No
18336477,No,No,No,No
18382047,No,No,No,No
18441566,No,No,No,No
18441669,No,No,No,No
18396358,No,No,No,No
6248,No,No,No,No
308832,No,No,No,No
18421030,No,No,No,No
18378016,No,No,No,No
310889,No,No,No,No
308837,No,No,No,No
18441685,No,No,No,No
6249,No,No,No,No
312860,No,No,No,No
18378023,No,No,No,No
18107855,No,No,No,No
18396955,No,No,No,No
310896,No,Yes,No,No
5446,Yes,No,No,No
5448,Yes,No,No,No
18408062,Yes,No,No,No
18415386,No,No,No,No
18397621,No,No,No,No
18369301,No,Yes,No,No
309383,Yes,No,No,No
310801,Yes,No,No,No
495,No,Yes,No,No
18241532,No,Yes,No,No
18445783,No,Yes,No,No
18352179,No,Yes,No,No
309309,No,No,No,No
8272,No,Yes,No,No
1998,No,Yes,No,No
1120,No,No,No,No
18369772,No,Yes,No,No
216,No,No,No,No
303051,No,No,No,No
6905,No,No,No,No
307551,No,Yes,No,No
306267,No,Yes,No,No
306170,No,Yes,No,No
3972,No,Yes,No,No
2951,No,No,No,No
308242,No,Yes,No,No
18153553,Yes,Yes,No,No
311025,No,No,No,No
309578,No,No,No,No
476,Yes,Yes,No,No
310359,No,No,No,No
1308,No,No,No,No
301657,Yes,Yes,No,No
309188,Yes,Yes,No,No
8801,No,Yes,No,No
1986,No,No,No,No
304212,No,Yes,No,No
18288046,No,No,No,No
18082238,Yes,Yes,No,No
18228854,No,Yes,No,No
303105,No,No,No,No
308067,No,No,No,No
18420452,No,Yes,No,No
1054,No,Yes,No,No
312634,No,Yes,No,No
3516,No,Yes,No,No
5595,No,No,No,No
18232108,No,Yes,No,No
18358681,Yes,No,No,No
18418237,Yes,No,No,No
9230,No,No,No,No
6901,No,No,No,No
18403003,No,Yes,No,No
311421,No,Yes,No,No
176,No,Yes,No,No
1992,No,Yes,No,No
18287382,Yes,Yes,No,No
18294251,No,Yes,No,No
18291260,Yes,Yes,No,No
311836,No,Yes,Yes,No
18198459,Yes,No,No,No
18224547,Yes,Yes,No,No
307911,No,No,No,No
18287876,No,Yes,No,No
18375379,Yes,No,No,No
7167,No,No,No,No
219,No,No,No,No
572,Yes,No,No,No
302381,Yes,No,No,No
309232,No,Yes,No,No
18303828,No,Yes,No,No
2222,No,No,No,No
175,No,Yes,No,No
18400733,No,Yes,No,No
18303724,Yes,No,No,No
731,No,Yes,No,No
18219522,Yes,Yes,No,No
18219554,No,Yes,No,No
7797,No,No,No,No
18352263,No,Yes,No,No
18312571,No,No,No,No
18421038,No,No,No,No
18412894,No,No,No,No
18312463,No,No,No,No
18332442,No,No,No,No
18345771,No,No,No,No
18414497,No,No,No,No
18355275,No,No,No,No
18398593,No,No,No,No
18312455,No,No,No,No
18025131,No,No,No,No
18161591,No,No,No,No
18312459,No,No,No,No
302573,No,No,No,No
18352264,No,No,No,No
3555,No,No,No,No
18414494,No,No,No,No
18306540,No,No,No,No
18153550,No,No,No,No
18439705,No,No,No,No
7809,No,No,No,No
307171,No,No,No,No
300271,No,No,No,No
345,Yes,Yes,No,No
307865,No,No,No,No
307168,No,No,No,No
1859,No,Yes,No,No
301229,No,Yes,No,No
307169,No,No,No,No
306291,No,Yes,No,No
18428880,No,No,No,No
3381,No,Yes,No,No
8853,No,No,No,No
301154,No,No,No,No
309365,No,Yes,Yes,No
18427212,No,No,No,No
313127,No,No,No,No
18486867,No,No,No,No
18472665,No,Yes,No,No
18486861,No,No,No,No
18396151,No,No,No,No
18434343,No,Yes,No,No
18478389,No,No,No,No
18472663,No,Yes,No,No
18486866,No,No,No,No
18486869,No,No,No,No
18486845,No,No,No,No
18325509,No,No,No,No
18352268,No,No,No,No
18289261,No,No,No,No
18352180,No,No,No,No
18469974,No,Yes,No,No
18489530,No,No,No,No
18425179,No,No,No,No
18461352,No,No,No,No
18352172,No,No,No,No
18486857,No,No,No,No
301227,No,Yes,No,No
7060,No,No,No,No
613,No,No,No,No
3549,Yes,No,No,No
302282,Yes,No,No,No
3546,No,No,No,No
302283,No,No,No,No
3545,Yes,No,No,No
3547,Yes,No,No,No
4490,No,No,No,No
4488,Yes,No,No,No
186,No,Yes,No,No
3124,No,Yes,No,No
18057792,No,No,No,No
1641,No,No,No,No
18368023,No,No,No,No
18438896,No,No,No,No
18479012,No,No,No,No
18479008,No,No,No,No
7242,No,No,No,No
312920,No,Yes,No,No
308051,No,Yes,No,No
3135,Yes,Yes,No,No
693,No,No,No,No
7399,No,No,No,No
18375392,No,No,No,No
5527,No,Yes,No,No
7407,No,No,No,No
18279476,No,No,No,No
18294260,No,Yes,No,No
7409,No,No,No,No
8912,No,No,No,No
18224550,No,No,No,No
18363093,No,Yes,No,No
307511,Yes,Yes,No,No
18369767,No,No,No,No
17977795,No,Yes,No,No
18455210,No,No,No,No
313258,No,No,No,No
7452,No,No,No,No
7373,No,No,No,No
309445,No,No,No,No
18468651,No,Yes,No,No
8671,No,No,No,No
308049,No,No,No,No
307519,No,Yes,No,No
18034082,No,Yes,No,No
18237343,No,No,No,No
8658,No,No,No,No
307702,No,No,No,No
300300,No,No,No,No
3131,Yes,No,No,No
18446480,No,Yes,No,No
311383,No,Yes,No,No
2751,Yes,Yes,No,No
18395392,No,No,No,No
306067,No,No,No,No
8688,No,No,No,No
7306,No,No,No,No
18277238,No,Yes,No,No
18107869,No,No,No,No
7442,No,No,No,No
7448,No,No,No,No
307075,No,No,No,No
305392,No,Yes,No,No
18248991,No,No,No,No
18420444,No,No,No,No
311787,No,No,No,No
8660,No,No,No,No
18282048,No,Yes,No,No
8666,No,Yes,No,No
8667,No,No,No,No
7441,No,Yes,No,No
3132,No,No,No,No
7342,No,No,No,No
301242,No,Yes,No,No
18429387,No,Yes,No,No
18453448,No,Yes,No,No
18369771,No,Yes,No,No
309255,No,Yes,No,No
307278,No,No,No,No
311760,No,Yes,No,No
18443750,No,Yes,No,No
307700,No,No,No,No
18381646,No,Yes,No,No
308054,No,Yes,No,No
18427200,No,Yes,Yes,No
7427,No,No,No,No
18261149,No,Yes,No,No
18322646,No,Yes,No,No
310912,No,Yes,No,No
18334635,No,Yes,No,No
18487016,No,No,No,No
18480928,No,No,No,No
18446486,No,Yes,No,No
7401,No,No,No,No
18237341,No,Yes,No,No
7428,No,Yes,No,No
18420467,No,Yes,No,No
18332869,Yes,Yes,No,No
18241878,No,Yes,No,No
312959,No,No,No,No
978,No,Yes,No,No
306910,No,No,No,No
307135,Yes,No,No,No
18363209,No,Yes,No,No
18454700,No,No,No,No
308791,No,No,No,No
312589,No,Yes,No,No
977,No,Yes,No,No
8649,No,Yes,No,No
309435,Yes,No,No,No
18371401,No,Yes,No,No
307138,No,Yes,No,No
18420427,No,No,No,No
305082,No,No,No,No
305086,No,No,No,No
307541,No,No,No,No
18281968,No,No,No,No
18375382,No,Yes,No,No
2537,No,No,No,No
311977,Yes,Yes,No,No
974,No,Yes,No,No
4163,No,Yes,No,No
305694,No,Yes,No,No
2364,No,No,No,No
305688,No,No,No,No
18255603,No,No,No,No
307548,No,No,No,No
5932,No,No,No,No
300397,No,Yes,No,No
969,Yes,Yes,No,No
303122,No,No,No,No
8652,No,No,No,No
18420456,Yes,No,No,No
18445790,No,No,No,No
313368,No,Yes,No,No
18037817,Yes,No,No,No
304746,Yes,No,No,No
9458,No,No,No,No
5878,No,No,No,No
18384134,No,Yes,No,No
3086,No,Yes,No,No
497,No,No,No,No
18461723,No,No,No,No
18163908,Yes,No,No,No
18037816,No,Yes,No,No
312482,Yes,Yes,No,No
18222577,Yes,No,No,No
966,No,No,No,No
217,No,No,No,No
18245274,Yes,Yes,No,No
5931,No,No,No,No
1158,No,Yes,No,No
309845,Yes,No,No,No
18273540,Yes,Yes,No,No
310768,Yes,Yes,No,No
18322658,Yes,Yes,No,No
18228867,Yes,No,No,No
18384149,Yes,No,No,No
18294265,Yes,No,No,No
18472653,Yes,No,No,No
188,No,Yes,No,No
306014,No,Yes,No,No
18281954,No,Yes,No,No
306410,No,Yes,No,No
837,Yes,No,No,No
18438452,No,No,No,No
965,No,Yes,No,No
310167,Yes,Yes,No,No
17953943,No,Yes,No,No
18241862,Yes,No,No,No
18412880,Yes,No,No,No
313071,No,Yes,No,No
310395,Yes,Yes,No,No
6195,Yes,Yes,No,No
18311919,No,Yes,No,No
3083,No,Yes,No,No
307549,No,No,No,No
7287,No,Yes,No,No
306476,No,No,No,No
18369780,Yes,Yes,No,No
18412888,Yes,No,No,No
304233,Yes,Yes,No,No
18345778,No,Yes,No,No
18430901,Yes,No,No,No
18427236,No,Yes,No,No
18441764,Yes,No,No,No
312476,No,No,No,No
18421044,No,Yes,No,No
18252401,Yes,No,No,No
3077,No,No,No,No
300416,No,No,No,No
18415387,Yes,No,No,No
18322621,Yes,Yes,No,No
18432011,No,No,No,No
18254514,No,No,No,No
18381259,Yes,Yes,No,No
18454951,No,No,No,No
300844,No,No,No,No
3247,No,No,No,No
6481,No,Yes,No,No
8771,No,No,No,No
300862,No,Yes,No,No
4056,No,Yes,No,No
308212,No,Yes,No,No
303595,No,Yes,No,No
7679,No,Yes,No,No
8389,No,No,No,No
9408,No,No,No,No
313336,No,Yes,No,No
6477,No,No,No,No
191,No,Yes,No,No
2000,No,Yes,No,No
7137,No,Yes,No,No
311711,No,No,No,No
6308,No,Yes,No,No
5283,No,Yes,No,No
5313,No,Yes,No,No
8915,Yes,Yes,No,No
309429,No,Yes,No,No
3114,Yes,Yes,No,No
3229,No,Yes,No,No
18254676,No,No,No,No
18365897,No,Yes,No,No
9253,No,No,No,No
310459,No,Yes,No,No
218,No,No,No,No
300841,No,No,No,No
302466,No,No,No,No
309629,No,Yes,No,No
18312438,No,No,No,No
9348,No,Yes,No,No
304928,Yes,Yes,No,No
18273634,No,Yes,No,No
18246132,No,Yes,No,No
302302,No,No,No,No
18355152,No,Yes,No,No
308969,No,No,No,No
302344,No,No,No,No
307466,No,Yes,No,No
3108,No,Yes,No,No
309783,No,Yes,No,No
8883,No,Yes,No,No
300966,No,No,No,No
18408058,Yes,Yes,No,No
301763,No,Yes,No,No
18425766,No,No,No,No
18382353,Yes,No,No,No
18463962,Yes,No,No,No
7310,No,No,No,No
4336,No,No,No,No
305517,No,No,No,No
303289,No,No,No,No
18334429,No,No,No,No
309531,No,No,No,No
8216,No,No,No,No
18384121,No,Yes,No,No
1775,No,Yes,No,No
300258,No,No,No,No
304107,No,No,No,No
18247034,No,No,No,No
18357109,No,No,No,No
309026,No,No,No,No
18358685,No,Yes,No,No
18219516,No,No,No,No
18461946,No,No,No,No
304194,No,Yes,No,No
300280,No,No,No,No
9565,No,Yes,No,No
18126972,No,Yes,No,No
18285198,No,No,No,No
7318,No,No,No,No
305514,No,No,No,No
4330,No,Yes,No,No
304186,No,Yes,No,No
18219526,No,Yes,No,No
18254549,No,Yes,No,No
311570,No,Yes,No,No
309804,No,No,No,No
18144483,No,Yes,No,No
309806,No,No,No,No
305516,No,No,No,No
18361271,No,No,No,No
311828,No,Yes,No,No
310436,No,No,No,No
5846,No,Yes,No,No
309808,No,Yes,No,No
